,News,All,SVO
0,20210516_0,聯成高雄林園廠再傳意外 遭勒令全廠停工聯成 () 高雄林園廠今 (16) 日下午再傳出火警意外，由於 PA(鄰苯二甲酐)反應器管線盤破裂，冒出大量黑煙，高雄市消防局及時到場搶救，無人傷亡，該廠也遭高市環保局開罰 212 萬元，勞工局同時依法勒令全廠停工。聯成高雄林園廠今日下午 16 時 58 分左右，發生壓力鍋冒煙事故，經查由於該公司今日開始進行製程試車升溫升壓作業，發生製程反應器管線盤破裂，導致悶燒，產生黑煙散布於大氣，高雄市消防局派遣分隊前往搶救，到場發現壓力鍋沒有燃燒，立即關閉閥門、斷料，並以水霧防護降溫。據悉，該廠事故管線目前以氮氣封管，環保局周邊環境及下風處進行量測，已無發現逸散及黑煙。該廠除依違反空污法第 32 條處分 102 萬元，也依毒性及關注化學物質管理法第 41 條處分 110 萬元，環保局合計處分 212 萬元罰緩。勞工局同時依法勒令全廠製程停工。聯成林園廠今年 1 月底也曾發生火災事故，遭高雄市府要求停工改善，5 月 13 日才獲高雄市府准予試運轉；該廠平均月營收約佔集團合併營收 6%，當時，在停工期間，聯成以現有庫存及中國、東南亞各子公司產能調度因應。,"[['聯成高雄林園廠傳意外遭聯成高雄林園廠', '傳出', '火警意外'], ['該廠', '遭', '高市環保局開罰'], ['勞工局', '勒令', '全廠停工'], ['該公司', '開始', '進行作業'], ['經查', '導致', '悶燒'], ['黑煙', '散佈於', '大氣'], ['高雄市消防局', '派遣', '分隊'], ['事故管線', '進行', '量測'], ['該廠', '處分', '102萬元'], ['物質管理法第 41 條處分 110 萬元，環保局合計處分 212 萬元', '罰', '緩'], ['聯成林園廠', '發生', '火災事故'], ['高雄市府', '要求', '停工'], ['該廠', '收', '平均月營']]"
0,20210516_1,〈雙北升三級警戒〉三大壽險防疫措施升級有鑑於雙北防疫警戒已升到三級且確診人數不斷攀升，全球人壽、南山人壽、富邦人壽今 (16) 日皆宣布強化防疫的升級措施。全球人壽強化防疫作為，以確保同仁安全與營運不中斷，措施如下：1.   全球人壽位於新竹以北及宜蘭之外勤同仁盡量不需要進職場，以線上 (電話、網路等) 服務及處理保戶需求；在高風險地區之雙北市的營業服務據點，一律採取最低營運人力，以降低人員染疫風險，維持營運不中斷。2.   全球人壽總公司內勤同仁執行分流上班 (上午 7:30-10:30)，避免人流過度集中。並請居住於熱區同仁，自 5 月 17 日起居家辦公 2 週，同日啟動異地辦公與居家辦公計劃。3.   凡進辦公室同仁需全程戴口罩，會議室等公共空間每天加強消毒，盡量採視訊或電話會議，保持社交距離，若必須實體會議，也不超過 5 人。公司所有社團活動取消，總、分公司健身房暫時關閉、總公司團膳一律改外帶便當。4.  同時，公司內外勤同仁皆設有防疫窗口，落實防疫通報與自主健康管理機制，確保同仁安全健康無虞。 針對已確認罹患「新型冠狀病毒肺炎」(COVID-19) 住院治療，或各種強制隔離之要保人或被保險人，因疫情而被實施無薪假或非自願性失業者及醫護人員，提供「快速理賠」、「續期保費緩繳 3 個月」、「申請補發保單免收手續費」與「保單借款利息緩繳或降息 0.5%，期間 6 個月」等 4 大關懷服務措施。保戶若有緊急事項需要聯繫，可撥打全球人壽 24 小時免費客服專線 ()，或是與全省各通訊處業務人員聯繫。因疫情升溫，全球人壽建議，辦理保單借款及契約變更等保全服務，請多加利用官網保戶專區線上辦理，減少面對面接觸機會，一起齊心抗疫度過此關。南山人壽也宣布提高公司防疫措施如下：1. 外部訪客禁止進入公司大樓辦公區域；2. 同仁於職場內應全程配戴口罩；3. 加強公司大樓的消毒作業；4. 於 5/12 至 5/14 起分三批啟動異地辦公，並於 5/17 啟動居家辦公並視情況分批增加居家辦公人數；同時預定下周起採分流彈性上班。5. 會議採視訊會議方式進行等。南山人壽並將持續因應政府疫情公布等級，啟動更嚴格的防疫措施，確保營運及服務不中斷。富邦人壽亦提高防疫強度，發布九大防疫強化措施，以確保同仁健康安全、營運不中斷；其中新竹地區以北之外勤業務員，即日起至 6 月 8 日，無需進辦公室降低接觸，改採線上作業持續提供保險服務。九大防疫強化措施詳細說明如下：ㄧ、包含內外勤同仁，進入辦公環境前將量測體溫控管，辦公期間全程佩戴口罩，且會議以電話或視訊為主。二、針對雙北地區之內外勤辦公與營業環境，每週進行全面性消毒作業。三、公司關鍵部門 (如財務精算、投資等) 已完成異地備援辦公搬遷作業，以確保公司營運持續不受影響。四、針對居家辦公相關因應方案皆已完成就緒，且已有部分人員開始進行居家辦公，將視疫情發展評估是否全面啟動。五、居住台北市萬華地區之內勤員工，未來兩週啟動居家辦公，避免疫情風險擴散。六、全台通訊處 5 月初已落實人員管控、適當分流，且禁止工作環境群聚。七、全台通訊處已明令禁止相互交流活動 (如聯合早會)，同仁如外帶餐點回單位用餐，用餐期間應採梅花座且保持適當社交距離，或於個人座位隔板內飲食。八、新竹以北、宜蘭地區及 CDC 公告屬於第三級疫情警戒地區通訊處，停止早會活動，即日起至 6/8，同仁非必要無需進入辦公室；對客戶之服務，改以線上服務為主。九、防疫期間儘量避免接觸客戶，各項服務改以電話或網路平台進行，各項受理及行政作業採雲端數位工具辦理，減少人員接觸；如有必要與客戶見面，應做好個人防疫措施，並全程佩戴口罩。,"[['防疫措施升級', '有', '防疫警戒升'], ['全球人壽', '宣佈', '升級措施'], ['全球人壽宣佈升級措施', '強化', '防疫'], ['全球人壽', '強化', '防疫作爲'], ['全球人壽', '強化以', '確保同仁安全中斷'], ['1.\xa0 \xa0全球人壽', '位於', '不需要進職場'], ['服務據點', '採取', '營運人力'], ['服務據點', '採取以', '降低人員染疫風險'], ['人員', '染', '疫'], ['人員', '染', '疫'], ['公共空間', '加強', '消毒'], ['內外勤同仁', '設有', '防疫窗口'], ['已', '確認', '罹患'], ['「', '申請', '免收'], ['保戶', '有', '需要聯繫'], ['抗疫', '度過', '此關'], ['南山人壽', '宣佈', '提高防疫措施'], ['外部訪客', '禁止', '進入辦公區域'], ['同仁', '配戴', '口罩'], ['南山人壽', '應', '政府疫情公佈等級'], ['富邦人壽', '提高', '防疫強度'], ['富邦人壽', '提高以', '確保安全'], ['之外勤業務員', '即', '日起無需進辦公室降低接觸'], ['日起', '無需', '進辦公室降低接觸'], ['進辦公室', '降低', '接觸'], ['改採線上作業', '提供', '保險服務'], ['全程', '佩戴', '口罩'], ['關鍵部門', '完成', '備援作業'], ['關鍵部門', '完成以', '確保公司營運不受影響'], ['異地', '備援', '搬遷'], ['公司營運', '不受', '影響'], ['方案', '完成', '就緒'], ['部分人員', '開始', '進行辦公'], ['5通訊處', '落實', '人員管控'], ['全臺通訊處', '明令', '禁止交流活動'], ['新竹以北', '屬於', '警戒地區通訊處'], ['同仁非', '進入', '辦公室']]"
0,20210516_2,〈雙北升三級警戒〉永豐金逐步擴大至1/2人力居家上班  員工採檢全額補貼雙北防疫警戒升到第三級，面對來勢洶洶的疫情，永豐金控 () 今 (16) 日宣布，即日起至 5/28 啟動居家上班機制，銀行並視疫情發展情況逐步提升至 3000 人，相當於銀行總人力的 1/2；另外，針對萬華、蘆洲區之據點，則以最小人力上班維運至 5/28，其餘員工基於安全關懷採居家上班。永豐金控總經理朱士廷表示，面對來勢洶洶的疫情，與員工必須上下一心，處變不驚、通力合作，堅守社會責任，持續落實營運不中斷，提供客戶專業服務，更重要的是必須兼顧防疫，盡全力照顧員工，降低任何可能的風險，同仁如與確診者接觸，或有疑慮時，將針對採檢給予全額補貼。此外，面對嚴峻疫情，永豐金控各子公司對外營業單位全面採實聯制，並啟動人員彈性分流上下班與異地備援；所有會議全面線上化；取消接駁車、禁止所有同仁跨大樓移動，大樓全面禁止外賓進入；關閉餐廳 / 交誼聽，員工內部用餐開放辦公桌及會議室進行等。朱士廷表示，值此防疫重要關鍵時刻，唯有大家通力合作、相互支持，才能攜手抗疫，共同守護健康，一起戰勝病毒！,"[['雙北防疫警戒', '升到', '第三級'], ['永豐金控', '宣佈', '日起'], ['視疫情發展情況', '提升至', '3000人'], ['永豐金控總經理朱士廷', '表示', '更重要的是兼顧防疫'], ['更重要的', '是', '兼顧防疫'], ['所有同仁', '跨', '大樓'], ['大樓', '禁止', '外賓進入'], ['朱士廷', '表示', '攜手'], ['值此防疫', '重要', '關鍵時刻']]"
0,20210516_3,〈雙北升三級警戒〉富邦金全面啟動14項升級防疫措施 正常上班比例降至30%因應雙北第三級疫情警戒，富邦金控 () 今 (16) 日晚間宣布，自 17 日起再度提升防疫規格，全面啟動 14 項升級防疫措施，包括：凡居住地或上班地點在萬華區、蘆洲區之跨區移動上班的同仁，5/17 至 5/28 期間均以居家辦公為原則；並擴大異地辦公及居家辦公規模；且實施六個梯次分流上下班，正常班比例由 50% 再調降至 30% 等。富邦金控每日依疫情變化，機動性召開金控暨子公司疫情應變小組會議，今日再宣布 14 項升級版防疫措施，包括：1、防疫應變小組：依每日疫情變化，機動性召開金控暨子公司疫情應變小組會議。2、職場安全防疫：內外勤同仁於辦公場所及外出時，一律全程佩戴口罩，維持社交距離。3、高風險性之居家辦公安排：萬華區、蘆洲區跨區上班的同仁，住居所或辦公地點符合其一，5/17~5/28 期間以居家辦公為原則。4、提高異地辦公、居家辦公、同棟分散樓層辦公之人數規模：凡啟動後同一單位於不同辦公地點或樓層辦公的同仁，無論上下班時間，不得見面或餐敘。5、提高同仁通勤分散度：實施六個梯次分流上下班，正常班比例由 50% 再調降至 30%。6、安排相關同仁進行核酸檢測，公司全額負擔費用。7、全面暫停台灣與海外子公司間之雙向離境出差。8、調整會議進行方式：(1) 全面暫停跨大樓間之實體會議、訓練或活動。(2) 同棟大樓間之會議、訓練或活動：人員跨樓層會議，以電話或視訊為主；實體會議之場地密度需低於 50％，且總人數仍需低於 20 人為原則，並採梅花座或加大座位間距，並落實全程佩戴口罩。9、全面停止同仁參加外部舉辦實體會議、訓練或活動。10、提高營業處所防疫規格：各大樓至少每週全面消毒一次，電梯至少每小時消毒一次；各子公司營業處所每日加強清潔並至少每週全面消毒一次，櫃台設置透明隔板，並實施進出單一動線及人流管制，落實社交距離。11、持續實施訪客管制措施：如有約訪必要性，限定使用低樓層訪客區，嚴禁訪客進入職場區域。12、持續實施活動足跡通報及防疫：(1) 對於無要求 / 無法佩戴口罩或緊密狹小之營業場所及場域，若同仁或同住親友有與確診個案活動足跡之上述地點及時間重疊者，儘量安排同仁居家辦公 14 天，返回職場續為自我健康監測 7 天。(2) 同住親友被通知停班停課 / 遠距上課者，公司將儘量安排同仁於同住親友停班停課 / 遠距上課期間進行居家辦公，返回職場後續為自我健康監測 7 天。13、持續落實內部疫情通報機制：同仁或其同住親友如有採檢或確診，第一時間辦理通報。14、幸褔食堂僅提供外帶餐盒，關閉員工運動中心。,"[['雙北升三級警戒富邦金', '啓動', '防疫措施'], ['富邦金控', '宣佈', '提升防疫規格'], ['上班同仁', '爲', '原則'], ['富邦金控', '召開', '應變小組會議'], ['機動性', '召開', '小組會議'], ['內外勤同仁', '佩戴', '口罩'], ['上班同仁', '符合', '其一'], ['人員', '跨', '樓層會議'], ['實體會議場地密度', '低於', '50％'], ['同仁', '參加', '外部'], ['各子公司營業處所', '加強', '清潔'], ['櫃檯', '設置', '透明隔板'], ['訪客', '進入', '職場區域'], ['對於', '無', '佩戴口罩'], ['同仁', '有', '之上述地點'], ['同住親友', '停', '班'], ['公司', '安排', '同住親友停班'], ['返回後續', '爲', '7天'], ['食堂', '提供', '外帶餐盒']]"
0,20210516_4,〈國內疫情升溫〉台股空襲警報響 證交所信心喊話：必要時有穩定措施　全台兩天內出現 386 例本土病例，勢必衝擊明 (17) 日即將開盤的台股走勢，證交所今日晚間特別出面信心喊話，表示台股目前仍有良好基本面支撐，疫情期間也會緊盯每日盤中價量變化，如果出現非理性走跌，會適度採取穩定措施。週末本土確診病例暴增，國內疫情嚴峻，證交所罕見在台股開盤前夕出面喊話，呼籲投資大眾不要驚慌，強調台灣經濟表現良好，維持正成長 3.11%，在全球表現中實屬難能。證交所指出，根據主計總處概估，今年第 1 季經濟成長率 8.16%，創下 10 年半單季新高，而全體上市公司去年稅前盈餘為 2 兆 8891 億元，年增幅 21.47%，且預計今年將可發放股利達 1.5 兆元，均創下歷年新高。另外，今年前 4 月上市公司營收總計也有 11 兆 7531 億元，也比去年同期增加 24.76%，顯示我國在疫情期間，總體經濟及上市公司表現優於大多數國家。證交所並以歐美、日韓與新加坡為例指出，前述國家疫情延燒甚久，但股市表現仍漲多於跌，台灣近期疫情雖轉嚴峻，但比起各國還在可控制範圍中。證交所強調，上週台股受疫情拖累，累計跌幅已高達 8.43%，已反映上述疫情變化，國內投資者實不宜過度反應，只要全民配合政府的防疫政策，相信對整體經濟及市場的影響應可降至最低。,"[['證交所', '喊', '話'], ['內', '出現', '386'], ['喊話', '表示', '臺股有基本面支撐'], ['臺股', '有', '基本面支撐'], ['經濟成長率', '創下', '半單季新高'], ['2兆', '8891', '億元'], ['營收總計', '也有', ' 兆7531億元'], ['總體經濟', '優於', '大多數國家'], ['證交所', '指出', '股市表現漲'], ['近期疫情', '轉', '嚴峻'], ['上週臺股', '受', '拖累'], ['全民', '配合', '防疫政策'], ['對影響', '降至', '最低']]"
0,20210516_5,〈雙北升三級警戒〉王雪紅急發電郵 宏達電9成人力居家辦公宏達電 () 董事長王雪紅今 (16) 日緊急發出電郵表示，全公司即刻啟動各部門以最低人力進入公司，預計執行至 5 月 23 日，辦公室超過 90% 同仁居家上班，工廠則採分流上班。宏達電自上週啟動分流上班後，王雪紅今日針對疫情現況與發展再度發出緊急電郵，公司即刻啟動各部門以最低人力進入公司，此方案將執行到本月 23 日。宏達電指出，本階段的方案用意是為避開搭乘大眾交通工具通勤、和在公司工作區域內產生相互感染的風險，降低活動以減少傳染機會。王雪紅呼籲，若有需要進入公司工作，必須經主管核定，且具有相當理由才可到公司，其餘同仁都一律居家上班，下一階段如何實施將再行公告。,"[[' 董事長王雪紅髮出電郵', '表示', '全公司啓動各部門'], ['全公司', '啓動', '各部門'], ['辦公室', '超過', ' 同仁居家'], ['工廠', '採', '分流'], ['王雪紅', '發出', '緊急電郵'], ['公司', '啓動', '各部門'], ['宏達電', '指出', '本階段方案用意是爲'], ['本階段方案用意', '是', '爲'], ['王雪紅', '呼籲', '覈定主管']]"
0,20210516_6,〈國內疫情升溫〉股東會旺季登場 集保呼籲投資人透過三管道線上投票國內疫情升溫，適逢上市櫃公司股東會召開旺季，集保結算所呼籲，投資人透過證券商下單 APP、「集保 e 手掌握」APP 連結平台，或者使用電腦登入「股東 e 票通」平台投票出席股東會，並行使表決權，既可保障股東參與的權利，也能兼顧防疫。因應本土病例暴增，行政院宣布自 15 日起雙北地區防疫措施提升至第三級警戒至 5 月 28 日，根據金管會統計，17 日就有 6 家公司召開股東會，其中有 4 家地點就在雙北地區，而如何防疫也成當務之急。集保結算所總經理朱漢強表示，投資人可使用「股東 e 票通」進行電子投票，目前共有三種管道，包括：用手機透過證券商下單 APP、「集保 e 手掌握」APP 連結平台，或者使用電腦登入「股東 e 票通」平台進行投票，投資人可選擇自已最習慣的方式進行電子投票。集保結算所呼籲，各上市櫃、興櫃公司及其股務代理機構，在召開股東會時，應採實名制、妥善規劃動線及控管人流、座位安排保持規定的間隔距離，加強開會場所清潔與消毒，並遵循金管會指示的強化措施，落實相關防疫規範。集保結算所表示，比起親自出席股東會須兼顧防疫措施，使用電子投票出席股東會行使表決權，不僅便利也能實際行動合作團結抗疫。,"[['集保', '呼籲', '投資人透過三管道線上'], ['投資人', '透過', '三管道線上'], ['投資人', '透過', '手掌握APP下單'], ['行政院', '宣佈', '防疫措施提升'], ['防疫措施', '提升至', '第三級警戒'], ['家公司', '召開', '股東會'], ['家地點', '在', '雙北地區'], ['集保結算所總經理朱漢強', '表示', '投資人使用e股東票通'], ['投資人', '使用', 'e股東票通'], ['電腦', '登入', '票通平臺'], ['投資人', '選擇', '習慣方式'], ['集保結算', '呼籲', '各上市櫃採間隔距離'], ['在', '召開', '股東會'], ['各上市櫃', '採', '間隔距離'], ['集保結算', '表示', '團結抗疫'], ['出席股東會', '兼顧', '防疫措施'], ['電子投票', '出席', '股東會']]"
0,20210516_7,〈雙北升三級警戒〉永豐餘首創9招防疫股東會 採線上線下多區視訊明 (17) 日是雙北升級三級警戒後的首個上班日，永豐餘 () 更遇上股東會，該公司今天宣布將首創防疫股東會，藉由 9 大措施，採線上線下多區視訊，嚴守室內 5 人嚴謹防疫。本次永豐餘股東會是第三級警戒發布以來全國首場，永豐餘團隊在極短時間內即以嚴謹態度高規格防疫，宣布以最大程度減少人與人接觸為原則，縝密規劃會場內外動線，拉高防疫佈署規格，俾使符合股東會程序，不但股東權益不受影響，也與股東共同防疫，一同守護得來不易的健康與安全。永豐餘防疫股東會九大措施：1. 採 1+8 規格，於主會場外另規劃 8 個獨立空間會議室；每間會議室上限 5 人，座位間隔至少 1.5 公尺。各會議室皆配有轉播螢幕與發言設備，保障與會股東權益。2. 主會場內為永豐餘投控董事長何奕達、總經理蔡維力與獨立董事黃文成和最多兩名工作人員；並配置 55 吋電視螢幕，讓主會場可透過電視螢幕直播分割畫面，無時差與股東們互動。3. 設置可永續回收之隔板，區隔人員動線。隔板採用永豐餘工業用紙生產之瓦楞紙製作，防疫又環保。4. 股東會紀念品設在會場戶外領取，以避免群聚感染。5. 親自出席股東會的股東，確保實名制填寫健康申報聲明。6. 依健康申報聲明予以編號，規劃指定會議室內的實名制固定位置就坐。7. 股東會投票，將投票箱設於主會場入口處，設立 1 位監票者在場內監票。投票時由工作人員帶領，依次分批引導位於 8 個會議空間的股東前往主會場入口處投票。排隊時同時保持社交距離，並全程錄影，以符合程序及防疫規定。8. 股東若欲發言，可遞交發言條，由工作人員引導至主會場發言，與主席直接互動。9. 對於無法出席股東會之股東或媒體，永豐餘也提供 QR Code，全程線上直播。對於親自參加股東會有疑慮的股東，可改採線上方式參與。,"[['17日', '是', '首個上班日'], [' )', '遇上', '股東會'], ['該公司', '宣佈', '藉由大措施'], ['永豐餘股東會', '是', '全國首場'], ['最大程度', '減少', '人與人接觸'], ['股東權益', '不受', '影響'], ['各會議室', '配有', '轉播螢幕'], ['主會場內', '爲', '餘投控董事長何奕達'], ['股東會紀念品', '設在', '會場'], ['股東會紀念品', '設在以', '避免羣聚感染'], ['引導', '位於', '8會議空間'], ['股東', '欲', '發言'], ['無法', '出席', '股東會'], ['永豐餘', '提供', 'QR Code'], ['股東會', '有', '疑慮']]"
0,20210516_8,〈國內疫情升溫〉全台國稅局臨櫃報稅服務先喊停國內疫情持續升溫，財政部今 (16) 日宣布，即日起到 5 月 28 日為止，將暫停全國各地區國稅局的臨櫃報稅服務，並再次呼籲請民眾多利用手機、網路完成報稅。全台疫情持續嚴峻，其中疫情較嚴峻的台北市與新北市已在 15 日起升級為三級警戒，其他縣市也宣布進入「準三級警戒」，為避免報稅季各地國稅局臨櫃報稅服務造成群聚，增加感染風險，財政部繼昨 (15) 日宣布暫停北部地區國稅局臨櫃報稅服務後，今天進一步宣布全國國稅局臨櫃報稅服務全面喊停。財政部表示，考量許多縣市政府也宣布進入「準第三級防疫」，且部分民眾生活圈可能跨縣市，在防疫優先的大前提下，加上 109 年綜所稅申報繳納期限已延後至 6 月 30 日止，因此決定暫停全國國稅局、稅捐稽徵處的臨櫃報稅服務。財政部再度呼籲，為保護自己也保護他人，疫情期間請民眾多加利用手機、平板或電腦進行網路報稅，並利用信用卡、行動支付、委託轉帳、便利商店等多元方式繳稅。財政部表示，民眾如有申報問題，亦請利用電話或粉絲專頁洽詢，以降低群聚感染風險。各地區國稅局諮詢電話：免費服務電話 臺北國稅局 高雄國稅局 北區國稅局 中區國稅局 南區國稅局,"[['報稅服務', '喊停', '國內疫情升溫'], ['其他縣市', '宣佈', '進入準三級警戒'], ['報臨櫃報稅服務', '造成', '羣聚'], ['財政部', '宣佈', '報稅服務喊停'], ['報稅服務', '喊', '停'], ['財政部', '表示', '許多縣市政府宣佈進入第三級防疫'], ['許多縣市政府', '宣佈', '進入第三級防疫'], ['生活圈', '跨', '縣市'], ['繳納期限', '延', '止'], ['財政部', '呼籲', '保護他人'], ['財政部', '表示', '請利用電話專頁'], ['民衆', '如有', '申報問題']]"
0,20210516_9,〈雙北升三級警戒〉本土確診暴增 高三生、國九生17日起停課在家自主學習雙北地區疫情提升至三級警戒後，國內今 (16) 日再添 206 例新冠肺炎本土病例，新北及台北市政府共同宣布，為了維護學校學生健康安全，從明 (17) 日開始，高三和國九生可在家不到校，改採遠端自主學習，請停課學生儘量待在家、不要外出。考量目前疫情嚴峻，雙北自 5 月 15 日至 28 日進入第三級警戒，台北市長柯文哲與新北市長侯友宜達成共識，參加國中教育會考的考生自 17 日起停課，在家自主學習至國中畢業典禮當日 (6 月 11-18 日) 前。此外，北市學校高三學生從 5 月 17 日開始停課，至畢業典禮 (6 月 1 日起) 前。至於萬華地區等其他各級學校及中等學校其他年級是否停課，將視中央政策及疫情發展滾動調整。教育局強調，若有學生因防疫有請假需求，請各級學校彈性處理，不列入出缺席紀錄。北市教育局指出，學生在家自主學習期間可利用酷課雲等平台進行線上學習，酷課雲有高中到國小共計 1.1 萬部線上教學影片、4.3 萬道線上題庫，以及 21 種電子資料庫，另外學生也可以參加線上即時同步的培力班課程，在家學程式設計、學外語，在停課期間持續充實自己的學力，讓學生停課不停學。新北市教育局也表示，學校老師可依需求異地上課或線上授課，提醒各位停課學生應儘量待在家、不要外出，如有身體不適情形，也請儘速就醫，以維護自我身體健康。,"[['17日起停課', '學習', '雙北地區'], ['，', '參加', '教育會考'], ['高三學生', '開始', '停課'], ['教育局', '強調', '請'], ['學生', '有', '請假需求'], ['北市教育局', '指出', '利用等平臺'], ['酷課雲', '有', '線上教學影片'], ['另外學生', '參加', '培力班課程'], ['新北市教育局', '表示', '學校老師上課'], ['停課學生', '待', '在家'], ['身體', '不適', '情形']]"
