,News,All,SVO
0,20210316_0,鴻海MIH聯盟成員突破千家 呈現等比級數成長鴻海 () 技術長魏國章 16 日表示，至今 MIH 平台聯盟成員已經超過千家，來到 1065 家，目前更呈現等比級數增加。魏國章表示，至今天為止，MIH 聯盟已有全球 1065 家廠商參加，其中 30% 是全球性的廠商、接近 200 家新夥伴的背景則與網際網路有關。魏國章強調，軟體台灣沒有比較弱，缺乏的是一個有平台發揮，是預期這些新夥伴將在電動車產業演進過程扮演重要角色，而聯盟規劃 7 月起獨立運作，積極布局電動車造車應用。此外，各國車廠目前也積極與區塊鏈 (Blockchain) 及等相關技術應用銜接，魏國章表示，未來 MIH 聯盟也絕對會用到區塊鏈技術，也持續招募相關工程師人才。,"[['16技術長魏國章日', '表示', 'MIH 平臺聯盟成員超過千家'], ['MIH 平臺聯盟成員', '超過', '千家'], ['魏國章', '表示', 'MIH 聯盟已有1065家廠商參加'], ['MIH 聯盟', '已有', '1065家廠商參加'], ['、', '接近', '新夥伴'], ['魏國章', '強調', '弱'], ['缺乏的', '是', '一個有平臺發揮'], ['一個', '有', '平臺發揮'], ['新夥伴', '扮演', '重要角色'], ['電動車', '造', '車'], ['電動車', '造', '車'], ['魏國章', '表示', 'MIH 聯盟用到區塊鏈技術'], ['MIH 聯盟', '用到', '區塊鏈技術']]"
0,20210316_1,元太去年EPS 3.18元創近九年新高 擬配2.7元現金股利電子紙大廠元太 () 受惠電子紙閱讀器、電子紙筆記本、電子紙貨價標籤需求，去年稅後純益達 36.02 億元、年增 16.8%，每股純益 3.18 元，創下近 9 年新高，也公告去年盈餘分配，每股擬配發 2.7 元現金股利，以 16 日收盤價 53.5 元計算，現金殖利率約 5.04%。元太去年第 4 季合併營收 42.57 億元，季減 4.36%、年增 24.03%，毛利率 45.71%，季減 2.47 個百分點、年減 2.29 個百分點，營益率 14.16%，季減 4.3 個百分點、年增 6.26 個百分點；稅後純益 10.14 億元，季增 23.12%，年增 65.45%，每股純益 0.9 元，為近 5 季新高。累計去年元太營收 153.62 億元、年增 12.9%，毛利率 45.71%、年增 1.31 個百分點，營益率 12.02%、年增 7.91 個百分點；稅後純益 36.02 億元、年增 16.8%，每股純益 3.18 元，則創下近 9 年新高。另一方面，元太也公告再通過新竹廠 FPL H3、H4 號線生產擴廠計畫擴充產能，支應未來電子紙需求，元太周四 (18 日) 也將召開法說會，預期將釋出今年營運展望。,"[['創', '近', '九年新高'], ['毛利率', '減', '2.47'], ['營益率', '減', '個百分點'], ['年', '增', '65.45%'], ['爲近季新高', '近', '5'], ['毛利率', '元太營收', '153.62'], ['營益率', '增', '個百分點'], ['元太', '公告', '擴充產能'], ['FPL H3線生產', '擴', '廠']]"
0,20210316_2,〈童子賢開講〉電動車具備少樣多量特性 產值上看6兆美元和碩 () 董事長童子賢 16 日表示，電動車產業具備穩健發展的力量，且讓汽車產業重新洗牌，加上少量多樣特性，相對韓國、日本過往大型集團優勢，台灣企業可望進一步搶食未來 6 兆美元的電動車商機，其中，最看好台灣在零件、組件優勢。童子賢表示，台灣不能因為疫情發一次機會財，而是需要找到產業穩健發展的力量，5G、AIoT、電動車產業都是，台灣就不會只因為一次疫情而發財，也不會因為疫情舒緩商機退去。童子賢以電動車分析，過往傳統燃油車與電動車發展局面將有很大翻轉，因為電動車除了車殼、玻璃、四個輪胎外，其他結構內容物都被改變，前輪甚至沒有傳動軸，而是透過電池連結，而這個改變，將讓台灣有機會參與這個將從 4 兆美元成長到 6 兆美元的產業。童子賢進一步指出，台灣可以在汽車產業重新洗牌、界定技術標準時，深度參與，從零件、組件、整車到平台，因為相對過往韓國、日本傾集團之力，電動車各車款的少樣多樣，讓相關零件、模組有量身打造的機會，這時台灣中型企業有機會搶食相關商機。展望未來，童子賢認為台灣的機會不會消失，台灣已在半導體產業台灣立足一定地位，未來進一步掌握 5G、AIoT、乾淨能源、電動車趨勢，可望長期在重要產業扮演重要參與者角色，維持不敗地位。,"[['童子賢開講電動車', '具備', '多量特性'], ['產值上', '看', '6兆美元'], ['16日童子賢', '表示', '電動車產業具備穩健力量'], ['電動車產業', '具備', '穩健力量'], ['臺灣企業', '搶食', '電動車商機'], ['臺灣', '在', '優勢'], ['童子賢', '表示', '臺灣發機會財'], ['臺灣', '發', '機會財'], ['童子賢', '分析', '電動車發展局面有很大翻轉'], ['電動車發展局面', '有', '很大翻轉'], ['前輪', '沒有', '傳動軸'], ['有機會', '參與', '成長產業'], ['童子賢', '指出', '臺灣參與'], ['童子賢', '認爲', '臺灣機會消失'], ['臺灣', '立足', '一定地位']]"
0,20210316_3,國銀分行持續消失 六年驟減近60家數位金融衝擊下，國銀分行持續消失中，分行家數從 2014 年的高峰 3460 家起算，至 2020 年底已降到 3403 家，六年下來不但驟減近 60 家。據金管會銀行局最新統計，截至 2020 年底，國銀分行家數降到 3403 家，去年增加 7 家、裁撤 9 家，一來一往下，整體還是比 2019 年底再少 2 家並回到 2018 年創下的 9 年低點。不過，今年以來，則還沒有銀行提出裁點申請。去年新增據點的都是本土銀行，包括：陽信 1 家、北富銀 5 家、元大銀 1 家，而裁撤的分行裡，外銀就占了 8 家，包括：星展銀 5 家、花旗銀 3 家、凱基銀 1 家。為何外銀持續撤點？銀行局副局長黃光熙分析，現在銀行提供金融服務的方式很多元，有實體銀行、也有數位化服務，各自有不同的取向和強項，外銀裁撤決議應是配合銀行本身的營運計畫。此外， 2020 年已獲核准、應設未設的還有 8 個分支機構，其中有 5 家銀行的分行，包括板信銀行 2 分行、三信銀行 2 分行及台中銀行 1 個分行；以及 3 家信合社包括：台中二信 1 處、高雄三信 2 處，此 8 個分支據點需要在 2021 年 5 月前完成設立，但若有需要展延可申請順延一年。至於 2019 年 11 月北富銀申請核准擬設 8 家分行據點，至今已設 5 處，還有 3 家還沒設立，最晚要在今年 11 月前要完成設立。,"[['六年', '驟減', '國銀分行消失'], ['整體', '還是', '年低點'], ['銀行', '提出', '裁點申請'], ['去年', '新增', '據點'], ['新增據點的', '都是', '本土銀行'], ['外銀', '佔', '8家'], ['銀行局副局長黃光熙', '分析', '很多元'], ['銀行', '提供', '金融服務'], ['銀行', '提供', '金融服務'], ['外銀裁', '撤', '決議'], ['外銀裁撤決議', '應是', '配合營運計劃'], ['已', '獲', '覈准'], ['獲覈准的', '還有', '8個分支機構'], ['其中', '有', '5家銀行分行'], ['8個分支據點', '需要', '完成設立']]"
0,20210316_4,劉揚偉： 評估在美國威州或墨西哥建立首座電動車工廠外媒報導，鴻海 () 董事長劉揚偉表示，今年在電動車投資支出將超過百億元，明年估將再增 30%，鴻海目前也在評估，在美國威州或是墨西哥成立首座電動車廠。根據彭博報導，劉揚偉表示，鴻海集團在墨西哥及威州都有工廠，至於會選哪個點作為設立第一座電動車工廠，最終會考量技術勞工與工程師這兩大因素，此外，也將在 7 月 1 日前決定要在威州廠生產的產品。劉揚偉進一步指出，鴻海正與多家美國電動車公司洽談，但目前仍未達成協議，對於外界廣傳鴻海集團與蘋果的 Apple Car 計畫，劉揚偉僅回應「純屬謠言」。但他也強調，集團希望能為客戶製造電動車底盤以上的部分，而蘋果正加速推動電動車計畫，鴻海也積極累積汽車製造能力，以爭取能成為蘋果汽車的合作夥伴。最後，劉揚偉重申鴻海集團要取得電動車市占率 10% 的目標，也指出將在 2024 年前，依照原定計畫與時程生產固態電池。,"[['評估', '建立', '電動車工廠外媒報導'], [' 董事長劉揚偉', '表示', '電動車投資支出超過百億元'], ['電動車投資支出', '超過', '百億元'], ['劉揚偉', '表示', '鴻海集團有工廠'], ['鴻海集團', '有', '工廠'], ['劉揚偉', '指出', '達成協議'], ['劉揚偉', '回應', '純屬謠言'], ['他', '強調', '集團希望製造電動車底盤以上部分'], ['集團', '希望', '製造電動車底盤以上部分'], ['蘋果', '推動', '電動車計劃'], ['鴻海', '累積', '汽車製造能力'], ['鴻海', '累積以', '爭取合作伙伴'], ['能', '成爲', '蘋果汽車'], ['劉揚偉', '重申', '鴻海集團']]"
0,20210316_5,遊覽車撞山壁6人死亡 旅責險理賠每名200萬 華南產險承保蘇花公路今 (16) 日下午 4 時許，爆發遊覽車撞山壁的重大車禍事故，據了解，已造成 6 人死亡，金管會晚間表示，經查均由華南產險承保，其中，旅行業責任險依規定將賠償每名罹難者 200 萬元。一輛國旅團遊覽車今天下午在蘇花公路台 9 線東澳段不慎撞上山壁，遊覽車後半段車身全部爆開，而這起事故目前已知有 6 人死亡，9 人重傷、30 人輕傷分送至羅東聖母醫院、蘇澳榮民醫院及羅東博愛醫院急救。金管會表示，經查本案有投保責任險，均由華南產險承保，承保內容包括：強制險 200 萬元、汽車客運業乘客責任保險限額每人 200 萬元、陸上旅客運送人責任保險限額每人 350 萬元，另外旅行業責任險部分，針對每一死亡罹難者理賠保險金額 200 萬元、醫療險 20 萬元。華南產險表示，已派員前往關懷。,"[['車', '撞', '山壁'], ['200萬華南產險', '承保', '遊覽'], ['車', '撞', '山壁'], ['車', '撞', '山壁'], ['旅行業責任險', '賠償', '萬元200'], ['一輛國旅團', '遊覽', '車'], ['一輛國旅團', '遊覽', '車'], ['，', '遊覽', '車'], ['這起事故', '已知', '有 人重傷死亡'], ['金管會', '表示', '有投保責任險'], ['華南產險', '表示', '派員']]"
0,20210316_6,〈童子賢開講〉汽車產業是台灣發展機會 十年內電動車市占率上看三成電動車商機崛起，和碩 () 董事長童子賢今 (16) 日出席玉山和碩科技論壇時表示，汽車產業是台灣產業發展的機會，除了電動車外，近年傳統燃油車也逐步朝電子化發展，認為電動車在未來 5 年內占整體汽車市場將達 1 成，十年之內市占可望上看 3 成。童子賢表示，電動車成長性將以倍數成長計算，但現階段整體出貨量僅幾百萬輛，在整體 1 億台汽車市場中，占比仍低，屬於「小學三年級階段」，但隨著科技持續發展，預期在未來 5 年內，2025 年可望「小學畢業」達到 1 成左右市占，未來 10 年內市占則可望達到 3 成市占。童子賢進一步指出，汽車是耐久型消費財，與過去掌上型電動、通訊產品 1-2 年就更新一次不同，汽車使用年限短則 5 年、長則達逾 10 幾年，若以 2018 年汽車整體 (含周邊) 產值來看，達逾 4 兆美元，都比半導體、智慧手機產值高，台灣在汽車系統、零組件、模組方面都將有機會參與。以和碩來說，童子賢表示，和碩過去 6-7 年就默默從事、投入研發，除了電動車外，傳統燃油車電子化也具有龐大商機，但汽車屬於耐久財，在環境因素、耐用程度客戶考驗要求較高，相信隨著市場逐步成長，過往布局將陸續有收成機會。赴美設廠議題方面，童子賢回應，會與客戶同步，但相關進度則以客戶進度為主。,"[['汽車產業', '是', '電動車商機崛起'], [' 董事長童子賢', '日出席', '玉山和碩科技論壇'], [') ', '日出席', '玉山和碩科技論壇'], ['汽車產業', '是', '臺灣產業發展機會'], ['電動車', '佔', '成達'], ['童子賢', '表示', '幾百萬輛'], ['年可望畢業', '達到', '左右市成'], ['可望', '達到', '3成'], ['童子賢', '指出', '汽車是消費財'], ['汽車', '是', '消費財'], ['童子賢', '表示', '和碩從事'], ['燃油車電子化', '具有', '龐大商機'], ['汽車', '屬於', '耐久財'], ['過往佈局', '有', '收成機會'], ['相關進度爲主', '赴', '美設廠']]"
0,20210316_7,"風雨前的寧靜 市場資金轉進高殖利率個股？萬寶投顧陳子榕指出，在市場一片驚呼聲中，盤中再度創下新高 61,595 美元，從年初的 28,923 美元到現在短短兩個半月，已經大漲 32,672 美元，漲幅 113％。的總市值也來到 1.1 萬億美元，比 2 個茅台的市值還要大，並躋身全球市值第六，僅次於蘋果、沙烏地阿美、微軟、亞馬遜和谷歌。你是不是覺得漲太多，該休息了？華爾街女股神伍德 (Cathie Wood) 可不這麼認為，伍德說，將會漲到 25 萬美元。 今年強漲，主要得感謝特斯拉 (Tesla) 執行長馬斯克 (Elon Musk) 大力推薦和購買。自從外界知道馬斯克花 15 億美元購買後，馬斯克常常一開口就造成股價劇烈波動，而這一波暴漲，外界推估馬斯克口袋至少淨賺 13 億美元。而最近美國通過 1.9 兆美元財政刺激方案也是另一股推升力道，浮額的資金及通膨的擔憂，讓成為另一個出口。 的瘋漲，帶動乙太幣今年以來也大漲 153％，挖礦者瘋狂開採各式各樣的，使得原本因為遠距生活、線上遊戲而供需吃緊的板卡市場更加緊張。去年第四季開始，顯卡因為缺貨導致價格持續上漲，輝達 (NVIDIA)GeForce RTX 3080、超微(AMD)Radeon RX 6800 年初至今已調漲 16％～18％，但各通路仍嚴重缺貨，幾乎一上架就秒空，在零組件成本推升下，預料未來還有上漲空間，對國內板卡族群營收將持續挹注，像精英()1、2 月營收分別年增 30.48％、276.1％，技嘉() 和微星 () 也都有 50％～60％的年增率。 此外，隨台股高檔震檔，多空力道持續介入，大盤融資餘額一路向上增加到 2,158 億元，融券餘額雖然從近期高點 93.3 萬張，降至 86.7 萬張，但仍創下 16 年來同期最高，因此，3、4 月股東會之前的融券強制回補潮，將引爆軋空行情，其中南亞科 ()、華航 ()、精材 ()3/19 都是融券最後回補日，可以多加留意。 萬寶投顧陳子榕指出，2/23 為大家推薦的晶宏 ()，週二(3/16) 股價最高漲停 69.5 元，創歷史新高，從推薦以來大漲 19.5 元，漲幅 39％；3/9 為大家介紹的大世科()，連著四天都噴漲，股價從 31.3 元漲到 48.2 元，大漲 16.9 元，股價再創波段高，漲幅高達 53％。 台股接下來還有季底作帳、季報公布效應，題材相當多，希望大家都能把握住接下來的行情，在投資市場獲利豐厚。 技嘉 ()2 月營收 69.69 億元，年增 49.29％；受惠挖礦熱潮及電競遊戲需求，訂單能見度至今年上半年，估今年主機板、顯示卡、伺服器都將有雙位數成長；首季淡季效應減緩，營運有機會優於去年第四季，加上輝達、超微新品挹注，全年營運樂觀；光是去年前三季已賺進 32.73 億元，創歷年同期新高，前三季每股盈餘 5.15 元，也是近 20 年同期新高，同時過去五年平均有近八成的股利發放率，估平均殖利率 5.54％。華擎 () 受惠挖礦風潮推升，顯卡業務營收比重躍升至約 20％，預期下半年顯卡市況仍將一卡難求；上半年市場供不應求，以主板產線為主的越南廠，及顯卡產線為主的中國廠都將擴產；去年全年營收 179.12 億元，稅後淨利 13.63 億元，年增 128％，營收、獲利雙成長，毛利率、營益率、淨利率三升，EPS 11.3 元，擬配現金股利 8 元，現金殖利率 5％。盟立 () 以全球首創「晶圓倉儲自動化搬運系統」，打入台積電 () 供應鏈，旗下機台並獲蘋果龍潭廠認證採用，用以生產 Mini LED 等新品，倉儲系統亦成功導入 PChome，接單大突破，將挹注今年營收；積極投入新物流、半導體領域，相關實績開始發酵，今年可望扭轉營收連續兩年衰退，重返成長並站回百億元大關；今年 1、2 月營收較去年同期連續兩個月正成長。當然，還有一些好股在指數高檔震盪下，極短線籌碼仍具優勢的好股，包含電動自駕車、AI 、5G 等相關個股，但在篇幅有限之下，請直接進入粉絲團看看了，希望對讀者大眾，有其幫助。立即免費加入陳子榕粉絲團，可獲得更多資訊分享戰情中心陳子榕 LINE 粉絲團戰情中心陳子榕 FB 社團戰情中心陳子榕 telegram 粉絲團本公司所推薦分析之個別有價證券無不當之財務利益關係 以往之績效不保證未來獲利投資人應獨立判斷 審慎評估並自負投資風險","[['市場資金', '轉進', '高殖利率'], ['萬寶', '投顧', '陳子榕指出創下61美元'], ['陳子榕', '指出', '創下61美元'], ['的總市值', '來到', '1.1萬億美元'], ['你', '覺得', '漲'], ['華爾街女股神伍德Cathie Wood', '認爲', '伍德說漲'], ['伍德', '說', '漲'], ['馬斯克', '造成', '波動'], ['馬斯克口袋', '賺', '13億美元'], ['兆美元財政刺激方案', '也是', '推升力道資金'], ['另一股', '推', '升力道'], ['顯卡', '導致', '價格上漲'], ['融資餘額', '增加到', '2'], ['融券餘額', '降至', '86.7萬張'], ['強制回補潮', '引爆', '軋空行情'], [')3/19華航', '都是', '融券回補日'], ['萬寶', '投顧', '陳子榕指出週二3/16股價漲停69.5元'], ['陳子榕', '指出', '週二3/16股價漲停69.5元'], ['週二3/16股價', '漲停', '69.5元'], ['\xa0臺股', '還有', '作帳'], ['大家', '把握住', '接下來行情'], ['\xa0技嘉', '營收', '69.69億元'], ['今年主機板', '有', '雙位數成長'], ['營運有機會', '優於', '去年第四季'], ['顯卡業務營收', '躍升至', '20％'], ['市場', '供不應求', '越南廠擴產'], ['旗下機臺', '獲', '蘋果龍潭廠認證'], ['倉儲系統', '導入', 'PChome'], ['相關實績', '開始', '發酵'], ['籌碼', '仍具', '優勢'], ['籌碼', '仍具', '優勢'], ['個別有價證券', '無', '財務利益關係']]"
0,20210316_8,外資砸錢連七買鴻海 累計買超金額118.39億元台股今 (16) 日高檔震盪，小漲 63 點收復 16300 點大關，站穩所有均線，三大法人土洋對作，外資持續賣超，鎖定漲多個股包括台積電、聯詠等，不過，隨著鴻海電動車布局雛形顯現，外資連七日加碼鴻海，累計買超金額達 118.39 億元。三大法人今日合計買超 2.75 億元，外資賣超 11.57 億元，投信買超 5.92 億元，自營商買超 8.45 億元；期貨方面，外資減持空單 3403 口，空單未平倉口數降至 26901 口。外資買超前十名包括鴻海、立積、京元電、中美晶、環球晶、中租 - KY、臻鼎 - KY、華航、南帝。外資賣超前十名則為台積電、聯詠、陽明、和碩、益登、國巨、晶豪科、華新科、友達、穩懋。投信、自營商則同步看好華航、長榮航、陽明，先前漲多的面板雙虎友達、群創均遭調節賣超。,"[['外資', '砸', '錢'], ['漲多個股', '包括', '等臺積電'], ['累計買', '超金額達', '118.39億元'], ['自營商買', '超', '億元'], ['未平倉口數', '降至', '26901口'], ['超前十名', '爲', '積電'], ['投信', '看好', '華航'], ['雙虎友達', '遭', '賣超']]"
0,20210316_9,"立榮攜手長汎擴展深度國旅版圖 金門為示範首站看準國內旅遊熱度持續升溫，長榮集團旗下立榮航空和長汎旅行社攜手推廣國內深度旅遊，首站推出懷舊復古和異國風情兼具的金門深度遊做為示範，立榮強調，將秉持深耕在地、永續經營的使命，持續推廣各地觀光。立榮航空副總經理劉同義表示，運用立榮航空國內最完整的國內航線，搭配長汎旅行社規劃出的優質團體行程，以及全新的立榮假期自由行平台，將帶領國人重新探索台灣深度之美，此次金門烈嶼是推廣首站。長汎旅行社副總經理楊許虎也表示，長汎旅行社深耕國內旅遊多年，今年承接立榮假期總代理後，結合集團資源規畫最在地的旅遊產品，深度走訪台灣每一塊角落，此次為大、小金門量身打造多元遊程，適合初次造訪或毫無頭緒的旅客參加精緻團體旅遊。長汎表示，團體 3 日遊僅 6,999 元起，2 人成行的低碳主題 3 日遊也只要 7,988 元起；喜愛自由行的旅客則可利用「立榮假期─春日嬉遊鈔級省」活動 (即日起至 3 月 31 日)，機 + 酒自由行快閃價最低 2,888 元起。","[['金門', '爲', '示範首站'], ['金門', '爲', '示範首站'], ['長榮集團旗下立榮航空', '推廣', '深度旅遊'], ['首站', '推出', '金門深度遊'], ['立榮航空副總經理劉同義', '表示', '運用國內航線帶領'], ['此次金門烈嶼', '是', '推廣首站'], ['長泛旅行社副總經理楊許虎', '表示', '國內旅遊結合旅遊產品'], ['國內旅遊', '結合', '旅遊產品'], ['大門', '打造', '多元遊程'], ['旅客', '參加', '團體旅遊'], ['起', '喜愛', '行'], ['喜愛行旅客', '利用', '遊鈔級省活動']]"
