,News,All,SVO
0,20190515_0,健和興4月自結稅前盈餘年減5成7 稅前EPS 0.28元健和興 () 今 (15) 公告 4 月自結獲利，稅前盈餘 4322 萬元，月減 35.9%、年減 57%，每股稅前盈餘約 0.28 元；稅前盈餘 1.96 億元，年減 18.8%，每股稅前盈餘約 1.26 元。健和興 4 月營收 2.61 億元，月減 22.9%、年減 18.1%；營業利益 3612 萬元，月減 42.5%、年減 43.4%；營益率 13.84%，月減 4.7 個百分點、年減 6.21 個百分點；稅前盈餘 4322 萬元，月減 35.9%、年減 57%，每股稅前盈餘約 0.28 元。累計健和興前 4 月營收 11.02 億元，年增 0.1%，營業利益 1.69 億元，年減 21.9%；營益率 15.38%，年減 4.32 個百分點；稅前盈餘 1.96 億元，年減 18.8%，每股稅前盈餘約 1.26 元。而近來美國針對 2000 億美元中國進口商品的關稅由 10% 調升至 25%，健合興董事長鄭克彬日前接受媒體訪問時表示，目前在中國、台灣都有產線。中國主要是內銷，貿易戰雖會使營收減少，但陸續也有許多客人轉單到台灣廠生產。,"[['盈餘', '年減', '7'], ['營益率', '月減', '個百分點'], ['美國', '調升至', '25%'], ['健合興董事長鄭克彬', '接受', '媒體訪問'], ['日前', '接受', '媒體訪問'], ['中國', '是', '內銷'], ['陸續', '也有', '許多客人轉單']]"
0,20190515_1,上市公司Q1財報出爐  大飲等3公司尚未申報今 (15) 日為上市公司第 1 季財報公告申報截止日，根據證交所統計，扣除 14 家上市金控公司，共有 918 家上市公司須於今日前完成申報，除大飲、華電與清惠光電因故未申報外，其餘皆已完成申報。證交所表示，大飲與華電因更換簽證會計師，清惠光電則因尚未完成財報編製與會計師核閱，因此無法如期完成申報。值得注意的是，以蘋果西打聞名的老牌飲料廠大飲，除了無法如期交出第 1 季財報外，去年財報也因始終無法找到會計師接手，導致去年財報迄今依然難產，無法在今天如期完成去年財報編制，按照規定，大飲若無法繳交財報，最快可能在 10 月 8 日下市。,"[['3公司', '申報', ' 季財報公告申報截止日'], ['上市公司', '完成', '申報'], ['大飲', '申報', '清惠光電因故'], ['未', '申報', '清惠光電因故'], ['其餘', '完成', '申報'], ['證交所', '表示', '完成申報'], ['大飲', '更換', '簽證'], ['華電因', '更換', '簽證'], ['值得注意的', '是', '去年財報導致去年財報難產'], ['如期', '交', ' 季財報'], ['去年財報', '導致', '去年財報難產'], ['大飲', '繳交', '財報']]"
0,20190515_2,正崴Q1較去年轉盈EPS 0.2元 人力成本持續改善助獲利回溫連接器大廠正崴 () 今 (15) 日公告第 1 季財報，稅後純益 9756 萬元，季減 89.1%、較去年同期虧轉盈，每股純益 0.2 元。正崴今年在高毛利產品出貨成長、人工成本改善下，獲利可望較去年顯著好轉。正崴第 1 季營收 192.48 億元，季減 24.4%、年增 1.4%；毛利率 8.92%，季減 1.2 個百分點、年增 1.6 個百分點；營益率 0.11%，季減 2.87 個百分點、較去年負轉正，稅後純益 9756 萬元，季減 89.1%、較去年同期虧轉盈，每股純益 0.2 元。正崴首季雖然進入淡季，營收獲利較前季下滑，但與去年相比，在進行組織調整以及擴大產線自動化後，成效逐漸顯現，也沒有像去年同期提列高額的招工費用，因此毛利率、營益率均較去年同期大幅改善，也推升營運虧轉盈。展望今年，正崴表示，電子零組件、系統產品出貨均可望年增雙位數，由於毛利率較佳，也可望推升毛利率。製造業務的上下半年營收占比，約呈現 4:6，下半年可望較上半年成長 5 成左右，不過通路業務因受到終端銷售不振影響，全年成長幅度可能會放緩。人力方面，正崴表示，上半年屬於淡季，因此較無缺工問題，但第 3 季情況就會較為明顯。不過去年中國廠區自動化產線建置後，人力需求減少，估今年招工成本將較去年下降。加上緬甸新廠也將於第 3 季投產，由於人力成本較便宜，預期也可望提升營益率的表現。,"[['正崴Q1', '轉盈', 'EPS'], ['毛利率', '減', ' 個百分點'], ['季', '減', '2.87個百分點'], ['正崴首季', '進入', '淡季'], ['同期', '提列', '高額'], ['毛利率', '展望', '今年'], ['均可', '望年增', '雙位數'], ['正崴', '表示', '明顯'], ['上半年', '屬於', '淡季']]"
0,20190515_3,◆投信連續3日賣超個股投信連續 3 日賣超個股1. 投信連續賣超 3 日的股票 (006205) 富邦上証、 (2329) 華泰 、 (2317) 鴻海 、 (2618) 長榮航、 (2392) 正崴2. 投信連續賣超 2 日的股票(006205) 富邦上証、 (2329) 華泰 、 (2618) 長榮航、 (2317) 鴻海 、 (2104) 國際中橡3. 投信當日 (15) 賣超的股票(006205) 富邦上証、 (2329) 華泰 、 (2618) 長榮航、 (2317) 鴻海 、 (00632R) 元大台灣 50 反 1,"[['投信', '賣', '2個股']]"
0,20190515_4,◆投信連續3日買超個股投信連續 3 日買超個股1. 投信連續買超 3 日的股票(3037) 欣興 、 (2886) 兆豐金、 (8046) 南電 、 (3338) 泰碩 、(2449) 京元電子2. 投信連續買超 2 日的股票(3037) 欣興 、 (3338) 泰碩 、 (2886) 兆豐金、 (8046) 南電 、 (2449) 京元電子3. 投信當日 (15) 買超的股票(3037) 欣興、 (8046) 南電、 (2449) 京元電子、 (4927) 泰鼎 - KY、 (3338) 泰碩,[]
0,20190515_5,◆外資連續5日賣超個股外資連續 5 日賣超個股1. 外資連續賣超 5 日的股票(2882) 國泰金、 (2888) 新光金、 (3481) 群創、 (2883) 開發金、 (2002) 中鋼2. 外資連續賣超 4 日的股票(2882) 國泰金、 (2888) 新光金、 (3481) 群創 、 (2883) 開發金、 (2002) 中鋼3. 外資連續賣超 3 日的股票(2882) 國泰金、 (2888) 新光金、 (2883) 開發金、 (3481) 群創、 (2002) 中鋼4. 外資連續賣超 2 日的股票(2882) 國泰金、 (2883) 開發金、 (2888) 新光金、 (3481) 群創 、 (2002) 中鋼5. 外資當日 (15) 賣超的股票(2891) 中信金、 (2888) 新光金、 (2317) 鴻海 、 (3481) 群創 、 (2303) 聯電,"[['外資', '賣', '5連續日賣']]"
0,20190515_6,◆外資連續5日買超個股外資連續 5 日買超個股1. 外資連續買超 5 日的股票(00677U) 富邦 VIX、 (00637L) 元大滬深 300 正 2、 (2633) 台灣高鐵、 (1216) 統一、 (00633L) 富邦上証正 22. 外資連續買超 4 日的股票(00677U) 富邦 VIX、 (00637L) 元大滬深 300 正 2、 (2633) 台灣高鐵、 (00633L) 富邦上証正 2、 (3037) 欣興3. 外資連續買超 3 日的股票(00677U) 富邦 VIX、 (00637L) 元大滬深 300 正 2、 (2633) 台灣高鐵、 (3037) 欣興、 (00633L) 富邦上証正 24. 外資連續買超 2 日的股票(00677U) 富邦 VIX、 (00637L) 元大滬深 300 正 2、 (2633) 台灣高鐵、 (00633L) 富邦上証正 2、 (2371) 大同5. 外資當日 (15) 買超的股票(00637L) 元大滬深 300 正 2、 (00677U) 富邦 VIX、 (3037) 欣興、 (2633) 台灣高鐵、 (3576) 聯合再生,"[['買富邦VIX', '超', '5日'], ['連續', '買', '外資'], ['連續', '買', '外資'], ['連續', '買', '外資']]"
0,20190515_7,敦泰營運谷底已過 Q2營收與毛利率可望同步走揚IC 設計廠敦泰 () 今 (15) 日召開法說，敦泰表示，營運谷底已過，第 2 季三大產品線營運都將優於第 1 季，營運將逐步回溫，將帶動第 2 季整體營運表現明顯優於第 1 季，毛利率也將逐季走揚。敦泰董事長胡正大表示，去年可說是敦泰最糟糕的一年，但營運谷底已過，目前供應鏈問題已解決，待客戶端認證通過，預期第 2 季三大產品線營運都將優於第 1 季，營運將逐步回溫，毛利率也將逐季走揚。展望後市，敦泰表示，第 1 季 IDC 晶圓代工產能吃緊問題已獲紓緩，加上新機種導入數量增加，且觸控產品出貨也可望同步增溫，將帶動第 2 季整體營運表現明顯優於第 1 季。新產品方面，敦泰表示，公司持續在新技術規格上努力，包括 Mux 1:6、Dual Gate 方案，均預計於第 3 季量產。指紋辨識 IC 產品方面，電容式產品也已進入量產，而光學指紋辨識產品最快第 3 季末可望小量出貨。AMOLED 方面，敦泰指出，應用於 AMOLED 的觸控晶片，已獲一線面板廠認證，下半年可望放量，而驅動 IC 正送樣中，盼能在下半年試量產。,"[['營運谷底', '過', '營收可望'], ['法', '說', '敦泰表示三大產品線營運優於 季'], ['敦泰', '表示', '三大產品線營運優於 季'], ['三大產品線營運', '優於', ' 季'], ['整體營運表現', '優於', '第 1季'], ['去年', '是', '糟糕一年'], ['三大產品線營運', '優於', ' 季'], ['敦泰', '表示', '營運表現優於 季'], ['喫緊問題', '獲', '紓緩'], ['，', '加上', '新機種導入'], ['營運表現', '優於', ' 季'], ['敦泰', '表示', '努力包括Mux1'], ['努力', '包括', 'Mux1'], ['GateDual方案', '預計於', '季量產'], ['電容式產品', '進入', '量產'], ['指紋', '辨識', '指紋'], ['，', '應用於', 'AMOLED'], ['觸控晶片', '獲', '面板廠認證']]"
0,20190515_8,大飲至今仍無法完成去年財報重編 最快恐在10/8下市生產蘋果西打的大西洋飲料 () 無法應金管會要求，於今 (15) 日前完成去年財報重編，大飲今日下午發布重大訊息表示，已向金管會申請展期；依規定，已在 4 月 8 日暫停交易的大飲，若一直未能提出會計師簽證財報，最快恐於 10 月 8 日下市。由於大飲去年與關係人土地交易案包括高雄、台南及新北市新店等相關資料交代不清，去年財報遭會計師出具「無法表示意見」查核報告，日前已遭金管會要求重編財報，大飲並申請展延到今日，而大飲日前主動停止委任原簽證資誠聯合會計師事務所會計師阮呂曼玉及徐聖忠，但並無新的委任會計師接手，造成大飲無法依要求的今日前完成重編去年財報。大飲的去年土地交易案疑點，會計師主要是質疑金流合理性及資產實際存在性，而大飲案持續延燒，檢調也介入調查。而目前在餐飲通路，仍有大飲的蘋果西打飲料產品的銷售。而大飲將在 5 月 29 日召開股東會。,"[['大飲', '完成', '大西洋飲料'], ['大飲', '發佈', '重大訊息'], ['與交易案', '包括', '相關資料'], ['財報', '遭', '會計師出具查覈報告'], ['會計師', '出具', '查覈報告'], ['無法', '表示', '意見'], ['大飲', '申請', '展延'], ['大飲', '完成', '重編財報'], ['會計師', '質疑', '金流合理性'], ['檢調', '介入', '調查'], ['大飲', '召開', '股東會']]"
0,20190515_9,樂見政府建立台灣製造體系 許勝雄：仍有許多投資條件待解三三會理事長許勝雄今 (15) 日表示，樂見政府建立台灣製造體系，但包括技術、資金、人力與土地等條件都待解決，若太粗糙的用口號、理想或期待，就想完成產業架構建立恐怕有難度；工商協進會理事長林伯豐也說，國內仍有五缺問題待解，政府應妥善思考，如何創造更有利的投資環境。美國政府將針對 3000 億美元商品加徵 25% 關稅，經濟部認為電子五哥將首當其衝，對此，許勝雄認為，目前電子五哥雖然獲利不錯，但毛利率表現不高，在議價能力有限之下，面對美中貿易戰，業者應重新調整產能佈局，才可有效滿足客戶需求。許勝雄並指出，不少企業已開始轉移中國部分產線，但過去十幾年來，中國產業鏈建立得非常完備，若要全部移出困難度很高，對於政府有意建立台灣製造體系，認為其對台灣發展相當正面，並樂見其成。不過，許勝雄也說，若以電子零組件產業為例，範圍與牽涉的種類非常廣，產業鏈建立過程中，所需的技術、資金、人力與土地等條件，都要去解決，各面向都要清楚規劃與執行，才能落實，若太粗糙用一個口號、理想或期待，就想完成產業架構的建立，恐怕有難度。工商協進會理事長林伯豐則認為，美中貿易戰短期內應不會有結論，且貿易戰只會持續延燒，口水戰也會持續，對台灣將會相當不利，特別是電子業。她也指出，近期不少台商要回流台灣，但國內仍有五缺問題待解，政府應妥善思考，如何讓台灣投資環境更溫和、友善，才能協助台商回台佈局。,"[['三三會理事長許勝雄', '表示', '樂見政府建立製造體系'], ['樂見政府', '建立', '製造體系'], ['粗糙的', '用', '口號'], ['工商協進會理事長林伯豐', '說', '國內有五缺問題待解'], ['國內', '有', '五缺問題待解'], ['美國政府', '針對', '25%徵關稅'], ['經濟部', '認爲', '電子五哥首當其衝'], ['許勝雄', '認爲', '滿足客戶需求'], ['業者', '調整', '產能佈局'], ['許勝雄', '指出', '中國產業鏈建立'], ['不少企業', '開始', '轉移產線'], ['許勝雄', '說', '解決等技術條件'], ['各面向', '清楚', '規劃'], ['工商協進會理事長林伯豐', '認爲', '不利'], ['美中貿易戰', '有', '結論'], ['她', '指出', '國內有五缺問題待解'], ['不少臺商', '迴流', '臺灣'], ['國內', '有', '五缺問題待解']]"
